,error,absolute_error
363,-45.313172858383695,45.313172858383695
364,-40.03968842075261,40.03968842075261
365,53.56993819435536,53.56993819435536
366,51.141711311793365,51.141711311793365
367,88.60621341778396,88.60621341778396
368,75.57412557551852,75.57412557551852
369,1.376843119030653,1.376843119030653
370,-4.237422825574832,4.237422825574832
371,17.07631269289002,17.07631269289002
372,-41.092995174738505,41.092995174738505
373,-17.934923682778006,17.934923682778006
374,-25.267464471742244,25.267464471742244
375,-14.52969387973581,14.52969387973581
376,2.427980909945544,2.427980909945544
377,69.3067147689739,69.3067147689739
378,63.65651358736045,63.65651358736045
379,82.66559762034917,82.66559762034917
380,48.47831907551413,48.47831907551413
381,21.929918435689878,21.929918435689878
382,-22.129728489527892,22.129728489527892
383,-43.258598719411694,43.258598719411694
384,-108.97131541681836,108.97131541681836
385,-89.44122279384027,89.44122279384027
386,-69.73083441613915,69.73083441613915
387,-76.5127313988275,76.5127313988275
388,-67.65184917301815,67.65184917301815
389,20.209646680456288,20.209646680456288
390,105.59466257118292,105.59466257118292
391,88.59318648147618,88.59318648147618
392,101.72142452759971,101.72142452759971
393,44.9808697258362,44.9808697258362
394,-6.804039531666678,6.804039531666678
395,11.817098275716226,11.817098275716226
396,19.046520729130386,19.046520729130386
397,27.111579261109704,27.111579261109704
398,49.2548946442369,49.2548946442369
399,44.58149121638466,44.58149121638466
400,41.91902187087865,41.91902187087865
401,-21.295454990495983,21.295454990495983
402,-33.5617864684485,33.5617864684485
403,-20.298838072349454,20.298838072349454
404,13.99883530774109,13.99883530774109
405,-28.013178187166858,28.013178187166858
406,-12.35006164834936,12.35006164834936
407,-21.757253019608036,21.757253019608036
408,-26.985066368754225,26.985066368754225
409,-34.29680929706067,34.29680929706067
410,-39.54702532678326,39.54702532678326
411,-20.381055678254626,20.381055678254626
412,-28.130427432093335,28.130427432093335
413,-54.00280413252567,54.00280413252567
414,-26.73204614227339,26.73204614227339
415,-93.02277186610951,93.02277186610951
416,-15.071972531191136,15.071972531191136
417,44.32863741796679,44.32863741796679
418,18.732359368313553,18.732359368313553
419,28.238544612665677,28.238544612665677
420,-14.068341467708095,14.068341467708095
421,7.349815948190113,7.349815948190113
422,-0.9655467530160564,0.9655467530160564
423,-9.578551967425312,9.578551967425312
424,-68.59123106890934,68.59123106890934
425,-71.81028399692701,71.81028399692701
426,-60.1159947371161,60.1159947371161
427,5.490381671236122,5.490381671236122
428,-23.022037760981178,23.022037760981178
429,-4.173593239555807,4.173593239555807
430,22.827297159849934,22.827297159849934
431,3.0430078159872114,3.0430078159872114
432,8.964426683915349,8.964426683915349
433,4.7142106541927555,4.7142106541927555
434,15.31394997623453,15.31394997623453
435,11.54486083926378,11.54486083926378
436,-19.84336425755668,19.84336425755668
437,-45.184502110466994,45.184502110466994
438,-76.70327393481193,76.70327393481193
439,-42.30893966263176,42.30893966263176
440,25.89872487462486,25.89872487462486
441,42.25587917055147,42.25587917055147
442,39.145591875999415,39.145591875999415
443,19.4929459508474,19.4929459508474
444,35.64350903902446,35.64350903902446
445,52.28528473924909,52.28528473924909
446,39.00783203359171,39.00783203359171
447,1.109281673890635,1.109281673890635
448,-28.07292236281998,28.07292236281998
449,1.260084658769557,1.260084658769557
450,16.174028799260782,16.174028799260782
451,69.2025089038545,69.2025089038545
452,-13.916102565381863,13.916102565381863
453,21.19476348711619,21.19476348711619
454,12.032790759178422,12.032790759178422
455,5.06596721716844,5.06596721716844
456,-3.6421205511977686,3.6421205511977686
457,-48.96904792379218,48.96904792379218
458,-38.25322568265631,38.25322568265631
459,-16.625445640373776,16.625445640373776
460,-27.704590993271452,27.704590993271452
461,-39.67831634933103,39.67831634933103
462,-83.19110480071743,83.19110480071743
463,-47.354853127346814,47.354853127346814
464,55.01653128190726,55.01653128190726
465,72.4389985656402,72.4389985656402
466,31.167088466591622,31.167088466591622
467,19.109170289550242,19.109170289550242
468,-0.7582026956587526,0.7582026956587526
469,87.85272153846503,87.85272153846503
470,119.27357125998549,119.27357125998549
471,36.26394260707849,36.26394260707849
472,-2.705871949138043,2.705871949138043
473,-60.77516019310332,60.77516019310332
474,-32.6077560506547,32.6077560506547
475,15.640730304867851,15.640730304867851
476,-15.057105759937414,15.057105759937414
477,13.059610364431592,13.059610364431592
478,23.58903463658551,23.58903463658551
479,-7.183182285580987,7.183182285580987
480,-1.9035870885461499,1.9035870885461499
481,-17.837962446293645,17.837962446293645
482,-24.613403677463314,24.613403677463314
483,-17.44346328624867,17.44346328624867
484,25.456028804852046,25.456028804852046
485,17.254160846084844,17.254160846084844
486,-5.941664204657187,5.941664204657187
487,26.816134624618623,26.816134624618623
488,-11.226496152165893,11.226496152165893
489,-42.85868740606537,42.85868740606537
490,-68.60952653426355,68.60952653426355
491,-23.35221946300041,23.35221946300041
492,-77.75989030452084,77.75989030452084
493,-48.09729869161856,48.09729869161856
494,-58.83517289940582,58.83517289940582
495,29.582398970438696,29.582398970438696
496,27.132660329341608,27.132660329341608
497,77.5824028605991,77.5824028605991
498,40.02480489462163,40.02480489462163
499,18.07383010606368,18.07383010606368
500,7.292662611465939,7.292662611465939
501,8.937462370173122,8.937462370173122
502,31.518576840274314,31.518576840274314
503,-59.7483783818375,59.7483783818375
504,-26.558044405550625,26.558044405550625
505,-43.62468003418157,43.62468003418157
506,21.38029425545105,21.38029425545105
507,20.197213656457937,20.197213656457937
508,94.39318294397674,94.39318294397674
509,16.35955025280559,16.35955025280559
510,29.587145958872256,29.587145958872256
511,-5.581116927803102,5.581116927803102
512,-42.318041987957,42.318041987957
513,-14.897368987019831,14.897368987019831
514,-65.86817246590755,65.86817246590755
515,-36.66450911931375,36.66450911931375
516,-81.84756729953867,81.84756729953867
517,-73.95473206322518,73.95473206322518
518,46.31041006315339,46.31041006315339
519,49.68663804143154,49.68663804143154
520,88.6715891951185,88.6715891951185
521,58.95138480304933,58.95138480304933
522,-3.38205333581152,3.38205333581152
523,-13.070409198103071,13.070409198103071
524,4.210000257364477,4.210000257364477
525,4.490148141853744,4.490148141853744
526,-3.8821078176557053,3.8821078176557053
527,-25.306364569743252,25.306364569743252
528,20.208331712026208,20.208331712026208
529,-6.9998478083498075,6.9998478083498075
530,-44.35714932905158,44.35714932905158
531,18.351488804625873,18.351488804625873
532,-52.745285519446355,52.745285519446355
533,26.10580506956991,26.10580506956991
534,42.196031751296964,42.196031751296964
535,72.46772351393263,72.46772351393263
536,46.17143988330315,46.17143988330315
537,48.45945163942892,48.45945163942892
538,71.96019424264762,71.96019424264762
539,30.560814792907102,30.560814792907102
540,9.205249476844983,9.205249476844983
541,14.551030166426727,14.551030166426727
542,-35.76861129196851,35.76861129196851
543,-32.74323526912798,32.74323526912798
544,14.78435440744829,14.78435440744829
545,-12.241512229417552,12.241512229417552
546,6.853756302482392,6.853756302482392
547,8.385027811435032,8.385027811435032
548,-5.124231600217454,5.124231600217454
549,-7.583973564585635,7.583973564585635
550,-6.0509412831342555,6.0509412831342555
551,15.149518368439727,15.149518368439727
552,-10.252774861954222,10.252774861954222
553,-39.48544758174884,39.48544758174884
554,-58.18005241121767,58.18005241121767
555,-64.69842551511317,64.69842551511317
556,1.5260930829068684,1.5260930829068684
557,29.92958533109864,29.92958533109864
558,29.87934083443484,29.87934083443484
559,33.14696259003529,33.14696259003529
560,57.80744678413669,57.80744678413669
561,47.28170031019182,47.28170031019182
562,35.35806360042274,35.35806360042274
563,18.36511871528907,18.36511871528907
564,-31.584438815701475,31.584438815701475
565,1.7515301299991108,1.7515301299991108
566,6.909380356545967,6.909380356545967
567,47.89973258089012,47.89973258089012
568,-38.535675129095765,38.535675129095765
569,-6.439107158960098,6.439107158960098
570,5.945698782245628,5.945698782245628
571,0.40377311710608765,0.40377311710608765
572,-3.843364567611099,3.843364567611099
573,-33.003405330439016,33.003405330439016
574,-19.530212573454342,19.530212573454342
575,-63.40258927388665,63.40258927388665
576,-87.30908790390015,87.30908790390015
577,-156.4904640043534,156.4904640043534
578,-4.539664669434657,4.539664669434657
579,77.74786173250007,77.74786173250007
580,81.59841051163812,81.59841051163812
581,78.3889036885133,78.3889036885133
582,83.91899631149136,83.91899631149136
583,107.54176861311674,107.54176861311674
584,105.70577529321105,105.70577529321105
585,7.389540663562567,7.389540663562567
586,-36.86093366021151,36.86093366021151
587,-44.08213195694785,44.08213195694785
588,-143.7482530071059,143.7482530071059
589,-126.37265469473505,126.37265469473505
590,-91.93489322378335,91.93489322378335
591,-33.288262910168896,33.288262910168896
592,-51.21827125608523,51.21827125608523
593,-33.80968161814001,33.80968161814001
594,-24.36118119277701,24.36118119277701
595,-2.641363302760203,2.641363302760203
596,-2.3494510711264107,2.3494510711264107
597,-4.599667100849012,4.599667100849012
598,11.870043159285046,11.870043159285046
599,-16.618674242765373,16.618674242765373
600,-52.236473343578695,52.236473343578695
601,-110.99631178953493,110.99631178953493
602,-125.1776878899874,125.1776878899874
603,15.057657416972987,15.057657416972987
604,66.7003127504047,66.7003127504047
605,56.81191188595453,56.81191188595453
606,45.6024050628297,45.6024050628297
607,54.13249768580779,54.13249768580779
608,63.18387704978038,63.18387704978038
609,42.925929617052475,42.925929617052475
610,33.285208213826714,33.285208213826714
611,-43.33851246490332,43.33851246490332
612,-98.07788665485128,98.07788665485128
613,-54.801166852658866,54.801166852658866
614,0.21299422846790605,0.21299422846790605
615,-23.909874360949075,23.909874360949075
616,-24.984536802065918,24.984536802065918
617,-23.409721850408403,23.409721850408403
618,-80.5062630084843,80.5062630084843
619,-47.0761854817942,47.0761854817942
620,-34.228409749791126,34.228409749791126
621,-23.538126032271908,23.538126032271908
622,21.23970523516056,21.23970523516056
623,41.43796128450619,41.43796128450619
624,80.1302998268912,80.1302998268912
625,36.49360834404786,36.49360834404786
626,-3.6369994322274835,3.6369994322274835
627,-68.63529116013665,68.63529116013665
628,-78.0321896699607,78.0321896699607
629,-97.57635812776189,97.57635812776189
630,-114.08309761570104,114.08309761570104
631,-59.04340746518085,59.04340746518085
632,-22.21549122590332,22.21549122590332
633,-55.019438613676954,55.019438613676954
634,7.574202694212005,7.574202694212005
635,71.65204706791462,71.65204706791462
636,132.35273217177857,132.35273217177857
637,65.01723128089955,65.01723128089955
638,7.276676479136071,7.276676479136071
639,26.23793465808626,26.23793465808626
640,30.076606339765238,30.076606339765238
641,-37.63011350926227,37.63011350926227
642,-17.355704845013776,17.355704845013776
643,-12.363933395427129,12.363933395427129
644,-35.347521449626605,35.347521449626605
645,-23.21050788728977,23.21050788728977
646,60.6315520917049,60.6315520917049
647,82.58342604084443,82.58342604084443
648,2.735497982932827,2.735497982932827
649,-2.8746907106050656,2.8746907106050656
650,-28.37338902256522,28.37338902256522
651,-72.35203740747124,72.35203740747124
652,-129.79039775537356,129.79039775537356
653,-140.6363187707951,140.6363187707951
654,-73.29344383898277,73.29344383898277
655,-87.6782522697961,87.6782522697961
656,-53.81737004398681,53.81737004398681
657,2.1028185306664398,2.1028185306664398
658,33.23294300844221,33.23294300844221
659,75.25862912479846,75.25862912479846
660,51.56837480880383,51.56837480880383
661,12.738329747431646,12.738329747431646
662,23.143139564522397,23.143139564522397
663,14.822839144222943,14.822839144222943
664,0.4155687462580131,0.4155687462580131
665,7.611899276266495,7.611899276266495
666,-1.0540663843214375,1.0540663843214375
667,17.415643875812613,17.415643875812613
668,35.97474630192245,35.97474630192245
669,-7.656968750942559,7.656968750942559
670,-15.279372713071794,15.279372713071794
671,-84.76864232740246,84.76864232740246
672,-68.21885770217787,68.21885770217787
673,2.9069120486795583,2.9069120486795583
674,68.27557144762295,68.27557144762295
675,43.91425208072508,43.91425208072508
676,25.433573254883164,25.433573254883164
677,27.474915679190584,27.474915679190584
678,88.62085180181776,88.62085180181776
679,28.93114231638316,28.93114231638316
680,27.06174688994676,27.06174688994676
681,-38.2055256486791,38.2055256486791
682,-23.92216961519793,23.92216961519793
683,-63.85088644288797,63.85088644288797
684,-4.270699657112644,4.270699657112644
685,-14.511983282050721,14.511983282050721
686,-17.62411175509611,17.62411175509611
687,-17.965948660313757,17.965948660313757
688,2.0504830408046564,2.0504830408046564
689,1.8814451887894148,1.8814451887894148
690,7.9257915135089645,7.9257915135089645
691,25.395501773643005,25.395501773643005
692,-18.373267777849136,18.373267777849136
693,-50.24564447828145,50.24564447828145
694,-57.0262527243073,57.0262527243073
695,-85.20762882476052,85.20762882476052
696,-12.430439992380457,12.430439992380457
697,40.975655505696636,40.975655505696636
698,36.953513670089386,36.953513670089386
699,27.956122872673806,27.956122872673806
700,31.48621549565188,31.48621549565188
701,69.97499727442379,69.97499727442379
702,22.641241099020004,22.641241099020004
703,9.393848194873513,9.393848194873513
704,-30.423465606149648,30.423465606149648
705,1.9867545057280438,1.9867545057280438
706,-10.750297098172936,10.750297098172936
707,5.3283213478219125,5.3283213478219125
708,-17.10708636216394,17.10708636216394
709,-21.443969823346443,21.443969823346443
710,-38.57269436199402,38.57269436199402
711,-45.58872152869444,45.58872152869444
712,-36.37848537159629,36.37848537159629
713,-38.54702532678326,38.54702532678326
714,-24.077315066649184,24.077315066649184
715,-8.359304198462072,8.359304198462072
716,-47.89412545421093,47.89412545421093
717,-83.7665021546432,83.7665021546432
718,-62.056025717150206,62.056025717150206
719,-67.23740181760346,67.23740181760346
720,-2.1555955183342377,2.1555955183342377
721,86.73885718275898,86.73885718275898
722,65.85964275797599,65.85964275797599
723,75.2781316202831,75.2781316202831
724,33.604031256709945,33.604031256709945
725,40.48793617836154,40.48793617836154
726,48.71279779955175,48.71279779955175
727,17.76288374257055,17.76288374257055
728,-64.35094272648374,64.35094272648374
729,-41.386433516770836,41.386433516770836
730,-20.864314461830844,20.864314461830844
731,2.4326250390638364,2.4326250390638364
732,-33.134105209218475,33.134105209218475
733,-3.7628700277136105,3.7628700277136105
734,28.666200279891736,28.666200279891736
735,36.226625006169044,36.226625006169044
736,8.392912121154746,8.392912121154746
737,-0.8928348081537467,0.8928348081537467
738,15.576875451980293,15.576875451980293
739,-15.466364270761538,15.466364270761538
740,-11.284071606942774,11.284071606942774
741,-14.907468705732867,14.907468705732867
742,-14.960354643469657,14.960354643469657
743,22.08151401675005,22.08151401675005
744,38.720004250236286,38.720004250236286
745,92.84153910459693,92.84153910459693
746,37.929282430936496,37.929282430936496
747,33.08017651197688,33.08017651197688
748,44.18399726770838,44.18399726770838
